,id,tweet,label
1661,175, the access tool act accelerator aim provide equitable access tool tackle all form disease from asymptomatic mild and severe disease,real
1662,720, regular class activity will remain closed for student 2020 per hmoindia goi following phase wise unlocking activity amp starting with the partial resumption activity school for student class 12th,real
1663,6370, fauci paint gum covid carrier purple and give them laxative,fake
1664,3096, supposed cure for the pandemic combination lemon water and bicarbonate baking soda,fake
1665,5934, buddhist smugly reflects that least the present moment,fake
1666,4157, launching updated site around 12pm prepare for some instability for few minute and then new improved experience our website team put major work here are appreciative their effort,real
1667,759, aintropy per caput number are obviously important—and use them some case but because covid can spread quickly absolute number are also important,real
1668,4441, text saying that civil registry data prof that the pandemic invention all the number are significantly lower than those published the brazilian ministry health,fake
1669,1895, the measure taken community reduce the risk transmission will reduce the risk school well some country school have reopened others they remain closed drtedros,real
1670,78, instagram post claiming covid test tainted with coronavirus have been circulation for many month,fake
1671,4707, our daily update published now tracked million test 257k from yesterday another huge testing day clear inflection point note that can only track test that state report for detail see,real
1672,2739, obviously make forget amp without amp would exist amp survive interconnectedness essential for our wellbeing amp survival without exposure can not develop and get weaker and weaker,fake
1673,2396, biden said fed have game plan distribute covid vaccine plan the work committee are expected make recommendation which group should get the vaccine first,fake
1674,5953, the scientific reason why covid can transmitted school tory,fake
1675,1180, this brings our total number case these are linked the latest community outbreak given that these case are linked are treating them cluster this stage expect that there will further case,real
1676,2267, ucla health medical record suggests covid may have been circulating the since last december physician noticed more visit for respiratory complaint amp patient with acute respiratory failure compared past year cnn,real
1677,4984, this clear example why best think the number confirmed case report lower bound not the true number coronavirus case this country reporting mike hixenbaugh,real
1678,292, police officer bihar hajipur jail been affected with coronavirus,fake
1679,4427, further aid developing state intervention plan following the icmr survey state have also conducted their zone city specific survey,real
1680,627, state and local health department use cdc guidance work with individual clinician make decision about testing for the virus that cause learn about testing your community visit your state local health department website,real
1681,4803, the now see close 1000 coronavirus death day via webmd,real
1682,269, the death toll relatively low—1158—about what last sunday past week there tended weekend lag effect where sunday and monday number are lower than the mid week day,real
1683,2288, video say the vatican confirmed pope francis and two aide tested positive for coronavirus,fake
1684,2901, govt extended the till aug16 the lockdown that began july and scheduled end july part new restriction govt amp pvt office will allowed function with workforce against the total closure under the current lockdown,real
1685,5875, the who approves anti malarial drug chloroquine for covid,fake
1686,1494, the hospitalization rate for older people right now are similar what typically seen during high severity flu season learn more,real
1687,5002, drharshvardhan said have ensured financial assistance federal unit for managing challenge that have arisen due the,real
1688,1496, the who alerted about new outbreak nipah virus which more lethal than the novel coronavirus,fake
1689,2244, nine case previously announced discharged case were reported error therefore there are 417 case that have been discharged one case reported nasarawa repeat test the state total confirmed case,real
1690,446, vte risk lower patient with taking tnf inhibitor new research,real
1691,1099, noted meteorologist say the california wildfire are being fanned the coronavirus,fake
1692,5600, covid update​ there are new confirmed case covid report the community today the new case are linked previous case the community cluster and one remains under investigation but believe linked the same cluster,real
1693,6153, wearing mask out public you can slow the spread covid remember mask are not just for your safety but mostly for the safety people around you what your warrior tip illustration midorik0a,real
1694,484, post say that 793 people died italy and included 232 kid,fake
1695,327, cdc given more than 200m address health disparity among american indian amp alaska native people who have suffered disproportionate burden illness funding will broaden access covid resource across tribal community,real
1696,1808, modiji highly risky for give exam such critical condition covid19 sop are not followed because there are too many student and staff are requested plz postpone jee neet other exam until the situation come normal,fake
1697,4615, fact checked president trump axios interview here our roundup verifying claim covid death black life matter and the late rep john lewis,fake
1698,1056, faucian bargain faucian dilemma,fake
1699,1956, post saying that for several century there have been pandemic the,fake
1700,4387, say the chinese communist party will finally admit that the real source the coronavirus from lab wuhan linked covert biological weapon program,fake
1701,483, the covid pandemic planned and preparedness exercise called event 201 predicted,fake
1702,2080, sandythapar covid and virus aur beech coronil kit,fake
1703,3566, video been viewed thousand time facebook post alongside claim show sri lankan doctor who invented rapid test kit for the novel coronavirus which cause the disease covid,fake
1704,610, limit exposure adequate ventilation amp increased airflow should supplied occupied space possible clean natural ventilation opening should used inside building where possible without circulating the air,real
1705,4096, covid hospitalists redeployed redefined and stretched the limit,real
1706,639, coronavirus college drop course including language and math amid financial pressure,real
1707,794, india maintains high recovery rate total recovery cross lakh recovered patient are more than time the active case detail icmrdelhi,real
1708,3873, brazilian revealed the hospital claiming treat 5000 covid patient,fake
1709,6238, covid tracer app 1556138 people have registered for the covid tracer app now reminder for business please make sure have the code accessible for people wheelchair,real
1710,440, trump blamed the barack obama administration for making decision that delayed covid testing the trump administration,fake
1711,1068, community steam inhalation smoker,fake
1712,998, indian ayurvedic pharmaceutical patanjali claimed that the ayurvedic ministry had now approved the sale the covid ayurvedic medicine coronil produced the company,fake
1713,716, cdc update amp expands list those risk severe illness older adult amp people underlying medical condition remain increased risk for severe illness cdc now further defined age amp condition related risk see today statement,real
1714,235, the uncomfortable truth that donald trump left america exposed and vulnerable this pandemic ignored the warning health expert and intelligence agency and put his trust china leader instead now are all paying the price let explain how got here,fake
1715,5210, total usd35 billion still needed for the access tool act accelerator produce billion vaccine dos 💊245 million treatment 500 million test,real
1716,2176, bilgehan bilge claim about the use mask,fake
1717,2724, hhsgov can spread people who not have symptom amp not know that they are infected mask worn over the mouth and,real
1718,3699, there are two previously reported case who are considered have recovered today both community case with today four new case our total number active case 118 those are imported case miq facility and are community case,real
1719,2052, new cdcmmwr report show how face covering can help prevent hair stylist with covid exposed over 100 client all wore face covering and client were known infected with covid learn more,real
1720,1627, india record more recovery than the new case the gap between recovered case and the active case continuously widening the recovery are more than time active case,real
1721,3397, 📍increasing gap between recovered amp active case india may 2020 september 2020,real
1722,960, boris johnson plan impose 10pm curfew pub and restaurant have been described crushing blow for the hospitality sector,real
1723,4155, soros want ccp run new world order imf wef all complicit covid19 bioweapon created stay with human for life spreading the ill kill vaccine can cure especially gate vaccine gate creted new polio,fake
1724,2316, covid update​ there are four new case covid report two community case and two case managed isolation our total number active case those are imported case miq facility and are community case,real
1725,4795, there exponential increase the test per million tpm population state are performing more test per million than the national average secretary mohfw india icmrdelhi,real
1726,1709, latest update from the ministry health today there are case covid report both have recently returned from overseas and are managed isolation facility the total number active case there are case the community,real
1727,1050, article stating that police officer tested positive covid after assisting positive migrant,fake
1728,167, the prime minister put his faith operation moonshot but meanwhile planet earth there test available for several high infection area say labour deputy leader angela rayner follow live analysis,real
1729,2227, see how cmofficeup hospital administration treat corona warrior this food for doctor what quality food they give malnourished child health care poor covid patient unicef mohfw india,fake
1730,1910, are working with stakeholder the private amp public sector expand testing capacity for have reviewed our case definition reflect evolving change our local context about 4000 test have been conducted country chikwe,real
1731,3358, lesotho launched covid remedy,fake
1732,5442, health care worker are selflessly risking their life every day the front line the fight against covid and hundred have paid the ultimate price they are american hero and can not forget the sacrifice they made care for all,fake
1733,3690, everyone who the grand millennium while these people were there will tested part the testing around day and this result picked the woman day three test and example the new testing regime working should,real
1734,317, the vaccine against the new coronavirus existed since 2001,fake
1735,199, state like new york illinois and california have been vocal their demand for funding bail out their pension system which were failing long before the covid outbreak and other program that aren related this crisis,fake
1736,2060, 65050 recovery have been registered the last hour the centre been regularly interacting with state that are showing higher fatality rate detail mohfw india icmrdelhi drharshvardhan,real
1737,1814, doe vaping reduce your chance getting the coronavirus,fake
1738,978, news stoner surprised learn britain lockdown,fake
1739,3682, queen elizabeth test positive for covid into self isolation,fake
1740,2144, politifactwisc are renter risk eviction amid the covid pandemic rate this mostly true,fake
1741,5848, coronavirus rule six come into force medic warn second covid peak,real
1742,2825, our update published state reported 733k new test the 2nd lowest number the past week they also reported just 53k new case the fewest since though still huge number pre july standard for hospitalization well… have more say about that,real
1743,5645, there proof that with deep swabbing the preferred covid test tester are implanting something,fake
1744,4192, bill gate wrote letter that say coronavirus spiritual purpose and great corrector,fake
1745,2297, state wise detail total confirmed case till september 2020 ➡️states with 20000 confirmed case ➡️states with 20001 125000 confirmed case ➡️states with 125000 confirmed case ➡️total confirmed case far,real
1746,1973, eight patient were hospitalized april 2020 with cigarette vaping product use associated lung injury and covid symptom can similar report use cigarette vaping product your doctor during the pandemic,real
1747,5916, antiviral antibody could new line attack against covid,real
1748,115, cabinet office minister michael gove say there going shift emphasis working from home the new restriction get the latest news,real
1749,520, heart condition like myocarditis are associated with some case severe cardiac damage rare but occurred even young healthy people cdc working understand how covid affect the heart and other organ learn more here,real
1750,1167, scaling testing key nigeria response enabling timely isolation amp treatment case currently the supporting govtofimostate the ongoing community testing across all lgas the state,real
1751,1699, india suing microsoft founder bill gate because his vaccine against coronavirus that killed 77000 girl,fake
1752,5546, cdc offer general consideration help community faith decide how best practice their belief while slowing the spread and keeping their staff and congregation safe learn more,real
1753,5852, delay getting test result back have been condemned appalling and negligent the chair body representing 4000 care home the,real
1754,1735, resident corona california want the city name changed,fake
1755,532, russia released 500 lion ensure people would stay inside house,fake
1756,4785, our daily update published state reported 658k test 56k case and 1485 death the number currently hospitalized covid patient continues fall there are many data issue which note this thread,real
1757,1668, newspaper say maulana saad tablighi jamaat donated crore relief fund against coronavirus,fake
1758,4738, the first night the republican national convention here roundup recent claim from realdonaldtrump and other republican covid the economy and more,fake
1759,1388, with the absence vaccine💉 non pharmaceutical intervention such use face masks😷 physical distancing amp hand hygiene remain the most effective strategy limit spread bos mustapha ptfcovid19 chairman livestream ongoing press briefing here👇🏽,real
1760,1426, trump administration plan stop covid screening foreign traveler arriving from high risk area over concern about efficiency amp effectiveness these screening often cause overcrowding and long line while only detecting few case read more cnn,real
1761,3246, state and have registered recovery rate more than the national average,real
1762,39, the new coronavirus doe not settle the air but grounded not transmitted air,fake
1763,1656, know that public health official are unprecedented situation and deeply appreciate their dedication know putting out date covid data difficult and identified six change florida could make maximize the usefulness their data,real
1764,5216, confused about mortality rate for coronavirus and case fatality rate explain the difference here,fake
1765,6214, can you believe over million people have died china due covid19 well could believe till saw this👇some million missing mobile phone are found wuhan crematorium,fake
1766,363, colombia the country with case and death for coronavirus per inhabitant america,fake
1767,4514, chair test and trace baroness dido harding say the demand for test multiple the test capacity have today and add people who get test not have any symptom latest,real
1768,1767, wearing mask for long period time can cause hypoxia,fake
1769,3604, doctor recommend vitamin and fennel seed tea help avoid the novel coronavirus,fake
1770,2923, the russian cdc admitted that covid human made,fake
1771,3491, you are licensed carry concealed weapon wearing face covering for coronavirus remove your conceal carry ability,fake
1772,3225, grade are back the score contains simple component for reporting positive reliably only fails for reporting negative sometimes for reporting negative reliably for reporting all commercial test all lab report positive,real
1773,2535, and yet have known that our number were lower bound the number test for while were just missing some total test number from big state now that some those have been filled thanks —we have more data going uncaptured private lab testing,real
1774,5807, trump administration collaborates with mckesson for covid vaccine distribution,fake
1775,1865, here today map new case,real
1776,88, 19th april the breakdown case state lagos 376 fct kano osun oyo edo ogun kwara katsina bauchi kaduna akwa ibom delta ekiti ondo enugu river niger benue anambra borno jigawa,real
1777,2113, hackingdata juddlegum chrislhayes all our reporting the atlantic side people have used ratio rule thumb but practice understand can more complicated possible that the specimen test ratio will also down per press conference with the virology lab alexismadrigal,real
1778,3194, coronavirus the number behind the newest covid warning,real
1779,931, video overcrowded shramik train claimed from mumbai travelling west bengal,fake
1780,4193, report that curfew could imposed london combat covid were not denied downing street today follow latest update,real
1781,5932, mask were effective and necessary non mask wearer should dead now,fake
1782,714, former indian cricketer and uttar pradesh cabinet minister chetan chauhan passed away due coronavirus related complication with 53322 recovery the past hour india recovery rate from the coronavirus infection improves,fake
1783,4963, grim milestone mark increase 10000 death day,real
1784,4138, arvindersoin when need lockdown use thali bajaav when doctor need ppe kit govt say drink cow urine when need sanitizers govt say use cowdung cake when need financial support govt say top gdp when say india getting worest govt say kill muslim amp,fake
1785,5776, coronavirus taj mahal reopens despite india recording 87000 new covid case single day,real
1786,2910, many the instance have with mask order shutdown and distancing,real
1787,2759, one new case been confirmed fct nigeria the 22nd march there are confirmed case nigeria the confirmed case have been discharged with death,real
1788,5261, after hour construction the 1st building huoshenshan hospital completed monday the hospital expected handed over the military feb upon completion and put into use for patient,fake
1789,314, covid positive patient from jaamat found delhi sultanpuri area india,fake
1790,5247, state reported case today the day average now highest point since may one important caveat from texas 1500 these case are older data that local health authority had not previously reported,real
1791,3253, african glad they live america,fake
1792,1447, texas recently changed the way count covid death and also retroactively adjusts death count day death report date reported for all jurisdiction track blog post with detail coming later this week,real
1793,752, did you know breathing smoke can cause symptom similar like dry cough sore throat and trouble breathing learn how tell the difference,real
1794,4967, publication thelancet disruption malaria control africa could double malaria mortality 2020 ➡️avoid reversal decade progress against 👇read full article here malarianomoreuk imperialcollege drsamirbhatt,real
1795,1495, more than half the state least one federal official died result covid globally somalia former prime minister local legislator pakistan former greek health minister and nigeria chief staff among others have died from covid,fake
1796,1027, data indicate the novel coronavirus capable spreading easily and sustainably from person person because new virus there essentially immunity against the population,real
1797,1445, video american president donald trump announcing that roche medical company will launch the vaccine for covid,fake
1798,1186, kmedved kenpomeroy yeah the analysis the cumulative number very hard the national scale because all the state caveat,real
1799,4812, the credit the graded amp collaborative effort the centre and state that widespread testing enabled more than 6lakh test daily for day row from lab jan 2020 india now 1370 lab,real
1800,5141, update from the minhealthnz today there are new case covid report managed isolation quarantine been day since the last case covid acquired locally from unknown source our total number active case remains,real
1801,2134, whoafro the virus been found date breast milk the benefit outweigh the potential ris…,real
1802,4422, still have significant cluster four which are now closed yesterday our laboratory processed 5961 test bringing the total number test completed date 203045 just over new zealander,real
1803,4690, diagnostics more than test are currently evaluation and new evidence been generated around rapid antigen detection test that could game changing drtedros,real
1804,168, video doctor press conference who said,fake
1805,1119, image show indonesian doctor hadio ali who died due covid,fake
1806,4961, luvhopecourage not really least not with the type test that are currently being used they are pretty complex and they require specialized supply that are not available huge quantity alexismadrigal,real
1807,3754, coronavirus second lockdown could needed new covid restriction work warns dominic raab,real
1808,1274, protect yourself and others from following these facemask and don learn more,real
1809,1024, india record over 37000 new infection taking the active case count more than four lakh the hajj pilgrimage saudi arabia will begin july with only limited number pilgrim jnu student sharjeel imam test positive for covid jail,fake
1810,65, justin trudeau resigns amidst coronavirus pandemic,fake
1811,2618, people violate social distancing protocol temple festival alappuzha india,fake
1812,468, low percentage covid test were positive which suggests enough widespread aggressive testing maine detect most new case identifying and isolating new case can help contain covid without resorting lockdown,real
1813,3042, while diagnosed case are falling the hotspot growing number state outside the south show worrisome pattern especially with school reopenings the horizon here are five them,real
1814,546, coronavirus spelled backwards suriv anorac coincidence,fake
1815,5611, video showing dead body coronavirus patient osmania hospital mortuary,fake
1816,3722, the spain medical doctor association impressed president rodrigo duterte response against covid,fake
1817,5559, volunteer for coronavac chinese vaccine against covid being tested brazil reported severe fever story published marie claire magazine,fake
1818,6386, now have 1398 people reported recovered from covid this all case today there are two people hospital with covid one each middlemore and north shore hospital neither icu there are additional death,real
1819,4254, coronavirus cruise ship mutiny progress,fake
1820,2856, the two woman who drove from auckland wellington new information tell that they had some limited physical contact with two friend after getting lost trying leave auckland,real
1821,3485, based previous situation where california reported like this the reporting jump likely had with matching test completed individual patient the state are not sure why they are batch processing like this but the second time happened,real
1822,537, brazil worrying combination pandemic and pandemonium,real
1823,6191, risk secondary covid transmission about home new contact tracing study find,real
1824,3273, health ministry issue manual for surveillance team for containment zone pmoindia drharshvardhan ashwinikchoubey pib india mygovindia covidindiaseva covidnewsbymib mib india,real
1825,4203, coronavirus death sweden are care facility,fake
1826,4750, black man greatest risk death longer covid the color skin said nmhheartdoc,real
1827,722, pib india the increase testing led surge the total number recovered patient which nearly lakh 2970…,real
1828,4526, pandemic can make realize are all truly connected here home and across the whole world cdc rachael zacks deployed seattle test one the united state first known patient her story,real
1829,2577, the president guinea bissau beat minister for squandering covid fund,fake
1830,897, india tracker august 2020 ➡️confirmed case 3310234 ➡️recovered 2523771 ➡️active case 725991 ➡️deaths 60472 via mohfw india,real
1831,2437, bancheneproduct serum institute india which manufacturing partnership with astrazeneca produce oxford university covishield vaccine already denied this report amp said that would confirm availability officially only once the vaccine proven immunogenic and efficacious,real
1832,753, lockdown south africa collapsed guy are out the street looting shop because employment and money buy food even police can not control the crowd,fake
1833,3327, which country the world patient treated like prisoner,fake
1834,232, factchecknet the absence clarity and rash the pandemic created breeding ground for,fake
1835,1766, news carona virus vaccine ready able cure patient within hour after injection hat off scientist trump announced that roche medical company will launch the vaccine next sunday and million of… igshid qrxt7c10mpd8,fake
1836,121, attend the next coca call tuesday aug 2pm via zoom topic covid amp telehealth implementation story from the field learn more,real
1837,3922, aball001andrea kylegriffin1 markedbycovid why doe continue ignore expert and downplay the virus why doe his cult continue along with despite the evidence the answer lie psychology expert accurately predicted how react real crisis msm shut them out this book published 2017,fake
1838,1613, roche developed covid vaccine,fake
1839,4685, mohfw india india recovery rate scale peak too race past,real
1840,5360, the elderly parent guide getting coronavirus advice wrong,fake
1841,1544, people have returned negative test for covid people will not tested either the basis health because they are child they have declined they can longer contacted they have left the country,real
1842,5195, wetherspoons revealed total member staff have caught since the pub chain reopened,real
1843,3446, india tracker september 2020 ➡️confirmed case 4023179 ➡️recovered 3107223 ➡️active case 846395 ➡️deaths 69561 via mohfw india,real
1844,5683, program staff across the are responding the pandemic new report cdcmmwr examines the early impact state and local program activity,real
1845,4875, lately with protest continuing flare nightly portland politifact been seeing lot claim that black life matter protest are antifa anarchist covid spreader and now marxist,fake
1846,164, possible that some vaccine could available the end the year csa patrick vallance say vaccine could available small amount for certain group adding that are more likely see vaccine over the first half next year,real
1847,894, india register recovery 65081 the last hour whereas 69921 new case were reported the last hour 819 death reported,real
1848,1550, track death these state across week then out only state karnataka amp delhi have increase case fatality trajectory however andhra pradesh maharashtra amp tamil nadu there decrease daily death secretary mohfw india,real
1849,5192, madagascar covid free april after registering 100 recovery for all confirmed case,fake
1850,5623, the united state there are 360 000 death year from swimming pool but don shut the country down for that,fake
1851,1232, are pleased announce the inclusion the general hospital onitsha anambra the ncdc molecular laboratory network there are currently laboratory with the capacity test for the,real
1852,6054, this case brings our total number confirmed case 1195 which the number report the world health organization one previously reported case now considered have recovered from covid the total number active case new zealand remains,real
1853,2563, former filipino senator antonio trillanes said president rodrigo duterte created covid together with china,fake
1854,3852, today new confirmed case announced the honourable minister fmohnigeria detection this new case who contact the index case and under supervised isolation sign that our system working chikwe ntanewsnow,real
1855,4017, office memorandum the indian ministry health and family welfare declaring holiday the state maharashtra gujarat uttar pradesh and sikkim the wake covid,fake
1856,2120, contact tracing aim identify and alert people who have come into contact with person infected with covid expert recommend tracing contact someone who test positive for covid within hour contain the potential transmission,real
1857,1104, date our system recorded those close contact having returned negative test result there have been 195 casual contact identified from the gym class which have been tested and returned negative result,real
1858,717, comment section quarantined for outbreak coronavirus related racism,fake
1859,1405, pediatric infection rate reminder address social inequity and take the virus more seriously,real
1860,107, today there are 23917 active case district mohfw india drharshvardhan drhvoffice mantralayaroom,real
1861,923, such high level testing will also lead high number daily positive case however state have been advised firmly focus comprehensive tracking prompt isolation and effective treatment,real
1862,2395, 3rd april there are 209 confirmed case discharged death for breakdown case state lagos 109 fct osun oyo akwa ibom ogun edo kaduna bauchi enugu ekiti river benue ondo,real
1863,3791, drtedros interconnectedness strength but also weakness when come the spread disease who act accelerator brings,real
1864,4293, india continues scale new height test over lakh test conducted the last hour,real
1865,6103, corona virus claim black belt chuck norris dead,fake
1866,1483, case coronavirus confirmed cali colombia and video show doctor treating patient bus station,fake
1867,4976, expanded diagnostic lab network and facilitation for easy testing across the country have given sharp boost the enhanced testing number the test per million tpm have been boosted 46131,real
1868,5207, all family member died infected corona virus😧 heart just can not say,fake
1869,3886, say coronavirus patent expired just there sudden outbreak and despite medium fear mongering there already vaccine available,fake
1870,5500, yellow bracelet will placed people who are seen outside their home but not work get basic necessity,fake
1871,4642, moderna will seek eau for covid vaccine demonstrates efficacy,real
1872,5565, there are many many example from around the world that have shown that even the outbreak very intense can still brought back under control drtedros,real
1873,421, chief executive tesco dave lewis encourages people continue buy normal amid fear the new restriction could lead panic buying get live update,real
1874,1333, how you feel when you see whatsapp forward that contains some chilling detail you feel curious enough check what the truth you just forward further others also know verify before forwarding and tell the sender,fake
1875,1009, one other note the positive rate remained around throughout april the positive rate for today reported test dropped one day doe make trend but good see lower floor,real
1876,1303, coronavirus life for hour metal surface,fake
1877,1558, update from the minhealthnz today there are new case covid report managed isolation facility been day since the last case covid acquired locally from unknown source our total number active case all are quarantine,real
1878,6218, crash people board the crashed plane tested positive for the district administration instructed all those involved the rescue operation under see the morning visual from,fake
1879,1609, there are people linked the community cluster who remain the auckland quarantine facility which includes people who have tested positive for covid and their household contact,real
1880,420, there are people the community cluster who remain the auckland quarantine facility that includes people who have tested positive for covid and their household contact that number continues decline case recover and reach the end their isolation period,real
1881,2070, with today new case and four additional recovered case our total number active case those are imported case miq facility and are community case,real
1882,4365, all our individual responsibility ass the risk for ourselves professor karol sikora say should carry find the right balance tackling the spread get the latest,real
1883,4548, imo state the supporting the govtofimostate health promotion team train social mobilization officer the state team will conducting mass sensitisation exercise for community testing and adherence preventive measure for all lgas,real
1884,3642, cdc warning men with trophy wife,fake
1885,3928, 80webbst kia recommended that gathering stick hour time limit,real
1886,1, the cdc currently report 99031 death general the discrepancy death count between different source are small and explicable the death toll stand roughly 100000 people today,real
1887,1604, 55pm 27th march there are confirmed case discharged death for breakdown case state real time please see currently lagos fct ogun ekiti oyo edo bauchi osun river enugu,real
1888,2716, john and edward grime have been praised social medium for speaking out about wearing mask and sticking social distancing rule,real
1889,3342, whitwyatt the pending data from california come and gone make really difficult track the state test consistently the number test bounce around way that really confuse people broader change coming our pending reporting,real
1890,1509, srinivas vice president bharath biotech taking first injection covid vaccine they have confidence their product,fake
1891,5380, gemma collins say she followed the rule coronavirus for couple day but stopped because they were too much they not really meant for major celebrity like anyway she told reporter,fake
1892,1892, zev the virus engineered and optimised for human transmission human their zoonotic cover story been trashed having created pandemic they want put the blame for someone else this woman explanation not entirely trustworthy follow the money,fake
1893,91, yesterday our laboratory completed 2191 test that brings the total number test completed date 446367,real
1894,1646, photo claim that this person doctor who died after attending too many covid patinents hospital muñiz buenos aire,fake
1895,781, michigan gov gretchen whitmer family spent may her second home breaking her own stay home order,fake
1896,5710, the middle global pandemic and the trump administration preventing people from getting health care can believe this need said but president trump need reopen obamacare enrollment and need now life are stake,fake
1897,5548, covid act now say restriction are lifted percent arizonan could infected the next three month with 65000 people eventually dying,real
1898,1728, airborne the main way covid spread doh should update our guideline well,fake
1899,2687, complete fibrinolysis shutdown seen severe,real
1900,1099, the sign and symptom you your loved one infection that not getting better getting worse act fast and get medical care immediately,real
1901,1816, the department health doh report fake cigarette that spread coronavirus have reached the philippine,fake
1902,1644, audio stating that certain section society surat vendor spreading coronavirus,fake
1903,1143, major highlight this week more than crore test conducted far the last more than lakh sample have been tested recovered patient crossed lakh guideline issued hmoindia secretary mohfw india,real
1904,1869, immunologist and nobel winner tasuku honjo said the new coronavirus natural and created the chinese,fake
1905,979, facebook and twitter took action against trump for statement that child are almost immune from covid the platform said violated policy misinformation,fake
1906,60, our daily update published state reported 647k test 38k case and 406 death the number case reported the lowest since june,real
1907,5517, president the philippine rodrigo duterte ordered mandatory work with pay policy for one month,fake
1908,5201, the italian prime minister said his country exhausted all option fight against the coronavirus pandemic and pleads god rescue your people,fake
1909,57, the ncdc directly contacted twitter user who mentioned his friend who returned from had runny nose but could not reach authority for testing within hour communication with via sample collected committed doing our best,real
1910,1369, man decides yoga not for him,fake
1911,5889, why did the state that with covid patient nursing home because the state followed president trump cdc guidance,fake
1912,717, fox news report president trump testing positive for covid,fake
1913,1165, photo people medical scrub lying the floor operating theatre show some the 200 italian doctor who died covid one day,fake
1914,1340, india recovery rate scale peak too race past,real
1915,4534, the supported the kogi state ministry health sormas training for disease surveillance amp notification officer eoc member amp pillar lead ncdc remains committed strengthening digital disease data management across state,real
1916,2049, video which the man introduces and dub another video from interview with stefano montanari the byoblu video blog montanari call himself nanopathologist and claim that mask cause inhale the carbon dioxide that expelled breathing this supposedly produce hypercapnia excess carbon dioxide,fake
1917,479, video dead body black bag allegedly from hospital madrid barcelona new york,fake
1918,3077, india tracker september 2020 ➡️confirmed case 4562414 ➡️recovered 3542663 ➡️active case 943480 ➡️deaths 76271 via mohfw india,real
1919,228, 252 new case plateau enugu river lagos fct kaduna ekiti kano taraba anambra edo oyo delta ogun abia bayelsa ebonyi osun 52800 confirmed 39964 discharged 1007 death,real
1920,1038, people with covid have been misdiagnosed having pneumonia and have been dying thrombosis,fake
1921,3486, the club confirmed the year old tested positive the latest round testing there word his condition,real
1922,6018, recovery rate climb new high nearly,real
1923,4527, all that said testing capacity still severely constrained and appears quite unevenly distributed around the country,real
1924,2539, tasuku honjo japanese nobel laureate medicine claiming that covid chinese made virus,fake
1925,1374, our total number confirmed case covid now 1441 which the number report the world health organization yesterday our laboratory processed 7950 test for covid bringing the total number test completed date 839467,real
1926,4749, post with photo claiming that covid infected patient italy are left the street,fake
1927,5421, tent will set next the viamed calahorra hospital rioja carry out rapid test for coronavirus,fake
1928,170, july the last day state have reported more than 10000 new case wear cloth face covering keep 6ft between yourself and others and wash your hand often interested data from your state see the covid data tracker,real
1929,1479, help slow the spread covid when selecting you have many choice avoid mask made material that make too hard breathe allow particle escape are intended for healthcare worker learn more,real
1930,1184, relax developed cooking skill during lockdown 2020 get your apron here,fake
1931,726, steady march india conduct total nearly crore test test per million tpm scale new peak 26016,real
1932,6236, jennifer lopez reveals that since sheltering place her gained inch,fake
1933,768, one can get free mask from the government fight coronavirus filling this form the web link,fake
1934,5606, pib india ✅more than crore test conducted ✅19 lakh recovered patient ✅active case are only tota…,real
1935,1215, image alleged fire new york lebanon hospital,fake
1936,1164, 182 new case lagos 111 fct akwa ibom oyo kaduna delta river ogun ebonyi kano plateau gombe kebbi kwara bauchi borno 8915 case discharged 2592 death 259,real
1937,918, srinivas vice president bharath bio tech taking first injection covid they have confidence their product,fake
1938,2872, one case now recovered our total number active case remains all are quarantine our total number confirmed case 1198 which the number report the world health organization,real
1939,5594, london mayor label government hapless capital face more covid measure latest,real
1940,3861, new case papua new guinea gmt,fake
1941,5066, with india recording over 55000 new case the country confirmed case tally reach lakh andhra pradesh becomes the third state reach the three lakh mark for confirmed coronavirus case maharashtra and tamil nadu were the first two,fake
1942,6330, cdc track different forecasting model possible death the may all forecast increase death the coming week and cumulative total exceeding 100000 june see national amp state forecast,real
1943,3866, major highlight this week india the highest recovery the world recovery rate cross highest ever single day recovery lakh case the last hour more than crore test conducted far secretary mohfw india,real
1944,2103, indian ministry home affair mha issued order that sharing post about coronavirus social medium group punishable offense,fake
1945,940, video show empty triage tent outside hospital and man claiming that everything lie because there are sick people the tent,fake
1946,509, the novel coronavirus man made,fake
1947,118, the test reagent which nigeria received amp procured recently can only used for pcr test existing molecular laboratory there have been important development such use gene xpert machine also expanding our testing capacity using this technology,real
1948,1710, the brazilian mainstream medium did not say anything after former president lula said fortunately nature created this monster called coronavirus,fake
1949,1671, yesterday watched live stream pole competition and made abundantly clear that pole athlete are not doing well during covid heard enough depressing music last for month,fake
1950,710, sonusood sir fact people are taking too much advantage this pandemic local store big company day day frustration hiking the peak with job salary monthly emis inflation still hoping best would grateful can part your team amp work with,fake
1951,384, our daily update published now tracked million test 200k from yesterday note that can only track test that state report for detail see,real
1952,238, 437 new case lagos 107 fct plateau kaduna ogun kwara ebonyi ekiti oyo borno edo kano nasarawa osun taraba gombe bauchi 46577 confirmed 33186 discharged 945 death,real
1953,4958, the introduction significantly increased the availability vaccine most cold chain point and helped reducing the wastage vaccine,real
1954,5857, clinician you have question about how safely administer vaccine during the outbreak check out cdc latest guidance vaccine planning during the covid pandemic,real
1955,5386, kamalaharris joebiden only about 000 have actually died from covid stop lying and exaggerating treatment nowadays with drug cocktail including hcq azithromycin zinc dexamethasone and ventilator have resulted the mortality rate plummeting the situation vastly improved,fake
